0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,0,1969.3,1969.3,0,0,0,0,1969.3,1969.3,1000.9,636.84,636.84,636.84,1969.3,0,0,0,160,1969.3,1969.3,1969.3,636.84,1000.9,288,636.84,0,262,636.84,636.84,1000.9,0,262,440.99,262,288,440.99,1000.9,1000.9,1000.9,440.99,440.99,0,0,0,0,0,0,1969.3,1969.3,636.84,288,1969.3,1969.3,636.84,1969.3,0,0,440.99,0,1000.9,0,1969.3,0,151,0,0,0,1000.9,636.84,636.84,1000.9,0,0,636.84,1969.3,0,0,0,1969.3,0,0,0,0,1969.3,1969.3,1969.3,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,0,1969.3,1969.3,0,0,0,0,1969.3,1969.3,1000.9,1000.9,1000.9,1000.9,1000.9,0,0,0,636.84,0,440.99,262,440.99,0,67,440.99,1969.3,0,0,160,636.84,0,1969.3,151,636.84,636.84,1000.9,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,0,1969.3,1969.3,0,0,0,0,636.84,0,1969.3,262,440.99,0,0,440.99,0,440.99,0,0,160,0,0,0,1969.3,1969.3,1969.3,1969.3,0,636.84,1000.9,1969.3,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1000.9,1000.9,1969.3,0,151,262,636.84,262,1969.3,0,262,1969.3,636.84,262,1969.3,440.99,636.84,262,262,636.84,440.99,636.84,1000.9,1000.9,1000.9,1000.9,1000.9,1000.9,440.99,636.84,636.84,1000.9,1000.9,636.84,636.84,440.99,636.84,1000.9,1000.9,440.99,0,1000.9,440.99,440.99,262,636.84,160,0,288,151,1969.3,288,0,0,0,0,0,0,1969.3,1000.9,1000.9,636.84,636.84,636.84,1969.3,0,0,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,0,1969.3,1969.3,0,0,0,0,1969.3,1969.3,1969.3,0,0,1000.9,636.84,636.84,1000.9,0,1969.3,1969.3,1969.3,1969.3,0,288,0,1000.9,262,1000.9,1969.3,160,636.84,1000.9,1000.9,440.99,636.84,1000.9,1000.9,1969.3,1969.3,0,0,0,1000.9,1000.9,1969.3,1969.3,1969.3,1969.3,1000.9,1000.9,0,262,1000.9,0,0,1969.3,0,160,0,1969.3,162,0,1000.9,636.84,160,0,0,0,0,0,0,1969.3,1969.3,1000.9,1000.9,440.99,288,440.99,1000.9,1969.3,1969.3,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,0,0,0,0,1969.3,1969.3,1969.3,0,1969.3,1000.9,440.99,440.99,1000.9,0,1000.9,1000.9,288,0,636.84,162,1000.9,36,1969.3,151,636.84,288,1000.9,1969.3,440.99,1000.9,1000.9,1969.3,1969.3,1969.3,1000.9,1000.9,636.84,636.84,636.84,1000.9,1000.9,1969.3,1969.3,1000.9,1000.9,636.84,1000.9,440.99,636.84,1969.3,262,76,636.84,1969.3,121,160,0,0,160,1969.3,262,1000.9,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,1000.9,636.84,288,440.99,1000.9,0,1969.3,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,1000.9,1969.3,1969.3,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1000.9,440.99,440.99,636.84,1969.3,0,1969.3,0,1969.3,1000.9,160,1000.9,440.99,288,288,636.84,1000.9,162,1969.3,160,162,151,0,1969.3,1969.3,1000.9,1000.9,1000.9,1000.9,1000.9,1969.3,1969.3,0,0,0,0,1969.3,1969.3,262,1000.9,636.84,32,1969.3,1000.9,262,160,440.99,162,1969.3,0,67,262,262,1969.3,0,1969.3,1969.3,1000.9,1000.9,1969.3,0,0,1000.9,1000.9,636.84,636.84,1000.9,1000.9,1969.3,1000.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,1000.9,1969.3,0,0,1969.3,1000.9,1000.9,1969.3,1969.3,0,0,0,0,1969.3,1969.3,0,1000.9,440.99,288,440.99,1000.9,0,0,636.84,1969.3,1000.9,160,288,636.84,9,259,44,26,5,13,10,70.983,113,0,429.52,0,184.75,184.75,184.75,0,429.52,302.82,184.75,0,0,0,0,0,0,0,302.82,302.82,126.51,47,5,445,23,21,23,288,76,440.99,636.84,1000.9,1969.3,636.84,440.99,636.84,1000.9,1969.3,1969.3,0,1969.3,1969.3,636.84,1969.3,1969.3,1969.3,1000.9,636.84,636.84,636.84,0,0,1969.3,1969.3,1969.3,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.84,1000.9,1969.3,0,0,1969.3,1000.9,636.84,1969.3,1969.3,0,0,0,0,1969.3,1969.3,0,636.84,262,262,440.99,1969.3,0,0,262,440.99,1969.3,440.99,1000.9,22,71,126.51,70.983,184.75,71,6,32,429.52,0,192.95,302.82,302.82,429.52,429.52,429.52,302.82,192.95,113,0,429.52,429.52,302.82,302.82,429.52,429.52,429.52,429.52,192.95,0,6,15,184.75,0,192.95,113,24,636.84,1000.9,0,1969.3,0,262,160,288,1000.9,1969.3,0,0,1969.3,1000.9,440.99,1000.9,0,0,1000.9,636.84,440.99,440.99,0,0,1969.3,1969.3,1969.3,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.9,1000.9,1969.3,0,0,1969.3,1969.3,636.84,440.99,160,0,440.99,0,67,0,1000.9,262,1969.3,636.84,0,76,262,121,121,17,5,13,31,71,89,56.999,192.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.52,429.52,429.52,429.52,429.52,429.52,429.52,429.52,429.52,0,0,0,0,0,0,0,0,429.52,302.82,113,0,5,26,42,1000.9,0,1000.9,440.99,151,1969.3,1969.3,162,440.99,0,440.99,160,1969.3,440.99,1969.3,1000.9,0,0,0,0,0,0,0,0,636.84,0,162,0,1969.3,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.3,1969.3,1969.3,1969.3,1969.3,1969.3,0,0,288,440.99,160,288,121,1969.3,0,288,440.99,262,262,288,1000.9,76,67,113,0,13,7,429.52,429.52,184.75,192.95,429.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.52,429.52,429.52,429.52,429.52,429.52,429.52,429.52,429.52,0,0,0,0,0,0,0,429.52,184.75,0,113,4,13,184.75,56.999,1969.3,162,47,0,0,0,31,1000.9,0,1969.3,440.99,288,1000.9,0,160,636.84,0,0,0,1969.3,1969.3,0,0,0,0,1969.3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
